term,source,date,title,url,verified,snippet
buffaloes,chroniclingamerica,1828-11-26,"Image 4 of Morning star (Limerick, Me.), November 26, 1828",http://www.loc.gov/resource/sn84024361/1828-11-26/ed-1/?sp=4,True,"am and shaking it into butter,\nAll the butter used by the Turks is rancid, tal\nlow like stufl] brought {rom Russia in buffaloes\u2019\nskins.\nGreek Church.\u2014The Greek church in Turkey,\nin some respects, has departed even farther\nfrom the si"
buffaloes,chroniclingamerica,1829-05-29,"Image 7 of The rights of all (New-York [N.Y.]), May 29, 1829",http://www.loc.gov/resource/sn83027094/1829-05-29/ed-1/?sp=7,True,"asts of Coroman\ndel and Malabar they are little more than\nforty miles in length, and about fifteen\nmiles in breadth. Buffaloes anti nven are\nthe domesticated animals, and there are\nno sheep; one of the classes of inhabitants\ninto which the pop"
buffaloes,chroniclingamerica,1835-10-08,"Image 1 of Martinsburg gazette (Martinsburg, Va. [W. Va.]), October 8, 1835",http://www.loc.gov/resource/sn84038468/1835-10-08/ed-1/?sp=1,True,"ou can.\u2014\nHere arc while people present who will\nlaugh at you if you don\u2019t kill. Go! don\u2019t\nyou see 'he buffaloes have already got (he\nscent of you and have started?\u2019\nConceive it possible, our astonishment,\nwhen the speaker\u"
buffaloes,chroniclingamerica,1835-04-04,"Image 2 of Daily national intelligencer (Washington City [D.C.]), April 4, 1835",http://www.loc.gov/resource/sn83026172/1835-04-04/ed-1/?sp=2,True,"ed himself many hardy ad\nventures and exploits in company with his youthful\nbrave,\u201d when we should get among the buffaloes, in the\nPawnee hunting grounds.\nAfter riding some distance, we crossed a narrow, deep\nstream, upon a solid bridge, t"
buffaloes,chroniclingamerica,1827-08-23,"Image 2 of Daily national intelligencer (Washington City [D.C.]), August 23, 1827",http://www.loc.gov/resource/sn83026172/1827-08-23/ed-1/?sp=2,True,"structed of interwoven bawboos,\nabout 30 feet in height\u2014in which, as we ap\nproached, we observed about six large buffaloes,\nand several cages with tigers had been attached,\nat different places, on the outside of the bamboo\nenclosure, each "
buffaloes,chroniclingamerica,1835-11-12,"Image 1 of Virginia free press (Charlestown, Va. [W. Va.]), November 12, 1835",http://www.loc.gov/resource/sn84026784/1835-11-12/ed-1/?sp=1,True,"alli*\ntMitiaa horsemen, who, with theur bows I\nof clay and arrows of straw, actually\npierced the sides of the living buffaloes\nat the distance of three feet. Several\nof the little animals soon fell, apparent\nly tit ad\u2014hut two of them ran "
buffaloes,chroniclingamerica,1831-04-23,"Image 1 of Daily national intelligencer (Washington City [D.C.]), April 23, 1831",http://www.loc.gov/resource/sn83026172/1831-04-23/ed-1/?sp=1,False,
buffaloes,chroniclingamerica,1829-02-21,"Image 3 of The Delaware register, or, Farmers', manufacturers' & mechanics' advocate (Wilmington, Del.), February 21, 1829",http://www.loc.gov/resource/sn84020593/1829-02-21/ed-1/?sp=3,True,"ead of a river god rising up in his majesty.\nBehind, the stern rose to a considerable height, and was hung\nin elegant buffaloes, trimmed with pink lace, vandyked. The\ndriver was a dasher, somewhat broken down by long use, but\nanother one soon su"
buffaloes,chroniclingamerica,1823-06-02,"Image 2 of Daily national intelligencer (Washington City [D.C.]), June 2, 1823",http://www.loc.gov/resource/sn83026172/1823-06-02/ed-1/?sp=2,True,"y sun, I was sur\nprized by a tremendous rushing noise. I sprang\nup, and discovered a herd, I believe, of a thou\nsand buffaloes, running at full speed directly to\nwards me; with a view, as 1 supposed, to beat\noff the flies, which, at this season"
buffaloes,chroniclingamerica,1831-04-25,"Image 1 of Daily national intelligencer (Washington City [D.C.]), April 25, 1831",http://www.loc.gov/resource/sn83026172/1831-04-25/ed-1/?sp=1,True,"April 21\u20143 t (Tel. Jour.)\nFIVE DOLLARS REWARD*\nQTRAYED or stolen on the 18th instant, FIVE COWS,\nO four of them Buffaloes, and one of them a horned\nCow.\nOne of the Buffaloes is spotted white and black, and\nis with calf, and dry.\nThe horn"
buffaloes,chroniclingamerica,1830-06-03,"Image 1 of Martinsburg gazette and public advertiser (Martinsburg, Va. [W. Va.]), June 3, 1830",http://www.loc.gov/resource/sn85059526/1830-06-03/ed-1/?sp=1,True,"00bb of one man at least.\nThey had, therefore, hitheito kept out ot\nsight; but when they saw him ride away after\nthe buffaloes, they sent a runner t tn\ndueneed by the known character of the man;\nbut I |thought there was something even in\nthe "
buffaloes,chroniclingamerica,1831-04-21,"Image 3 of Daily national intelligencer (Washington City [D.C.]), April 21, 1831",http://www.loc.gov/resource/sn83026172/1831-04-21/ed-1/?sp=3,True,"n.\nap 21\u2014eo3t E. B. KING.\nFIVE DOLLARS REW ARD.\nSTRAYED or stolen on the 18th instant, FIVE COWS,\nfour of them Buffaloes, and one of them a horned\nCow.\nOne of the Buffaloes is spotted white and black, and\nis with calf, and dry.\nThe horn"
buffaloes,chroniclingamerica,1833-05-18,"Image 1 of The Portsmouth journal and Rockingham gazette (Portsmouth, N.H.), May 18, 1833",http://www.loc.gov/resource/sn84023361/1833-05-18/ed-1/?sp=1,True," be accom\nplished by more practiced hands with the same weapon.\nWe had the merriest sport imaginable, in\nchasing the buffaloes over these perfectly\nlevel plains, and shooting them with the\narrows we had taken from the Indians we\nhad killed. I "
buffaloes,chroniclingamerica,1828-09-12,"Image 1 of Delaware journal (Wilmington [Del.]), September 12, 1828",http://www.loc.gov/resource/sn83025530/1828-09-12/ed-1/?sp=1,False,
buffaloes,chroniclingamerica,1833-05-18,"Image 2 of Cherokee phoenix, and Indians' advocate (New Echota [Ga.]), May 18, 1833",http://www.loc.gov/resource/sn83020874/1833-05-18/ed-1/?sp=2,True,"ose fine countries-ofthe \u2018\u2018far west,\u201d\nwhile atill in a state of pristine wildness,\nand behold herds of buffaloes, scouring\ntheir native prairies, before they are\ndiven beyond the reach of a civilized\n\u201ctourist,\nWoe, accordin"
buffaloes,chroniclingamerica,1831-09-27,"Image 2 of Rhode Island American and gazette (Providence, R.I.), September 27, 1831",http://www.loc.gov/resource/sn83021403/1831-09-27/ed-1/?sp=2,True,"nt\nservant, LEVI LINCOLN.\nTo Abner Phelps, &c.\nFrom Lewis and Clark\u2019s Journal.\nIndians singular mode of taking Buffaloes.\nOn the north we passed a precipice about one\nhundred and twenty feet high, under which lay\nscattered the fragments "
buffaloes,chroniclingamerica,1835-12-30,"Image 4 of Republican herald (Providence [R.I.]), December 30, 1835",http://www.loc.gov/resource/sn83021460/1835-12-30/ed-1/?sp=4,True,"acf:' of these\nhuman bears immediately commenced the process\nof moulding number uglillle images, exactly re\nsembling buffaloes, men and horses, bows, ar\nrows, &c. When they had completed nine of\neach nricl\u2018, the miniature buffaloes were al"
buffaloes,chroniclingamerica,1825-05-09,"Image 2 of Daily national intelligencer (Washington City [D.C.]), May 9, 1825",http://www.loc.gov/resource/sn83026172/1825-05-09/ed-1/?sp=2,True,"19Fallon\nthinks th 2JJ/J less than the Chippewas, and conse\nquently only 4000. They generally follow and live on\nthe Buffaloes, and dwell on the Prairies. In 1821, it is\nsaid, tha\u2019 by burning of tae prairies, the Buffaloes\nwere al . ks, an"
buffaloes,chroniclingamerica,1832-05-02,"Image 1 of The Arkansas gazette (Arkansas Post, Ark. Ter.), May 2, 1832",http://www.loc.gov/resource/sn82016482/1832-05-02/ed-1/?sp=1,True," much beef in the world\nThe land is alive with the creatures that\nnaturalists call Bisons, but which we\nhunters call Buffaloes. There are, at\nleast, twenty thousand in that herd.\u2014\nHark, what a thundering noise they\nmake!\nThey do not bell"
buffaloes,chroniclingamerica,1820-05-30,"Image 2 of Elizabeth-Town gazette (Elizabeth-Town, N.J.), May 30, 1820",http://www.loc.gov/resource/sn85025061/1820-05-30/ed-1/?sp=2,True,"\u2014is taken\nthe following curious story of the manner\nin which the Indians out-wit their peace\nable neighbors the buffaloes:\u2014\u201c An In\ndian covers himself with the skin of one\nof these animals, the ears aud horns fas\ntened on his ow"
buffaloes,chroniclingamerica,1827-10-16,"Image 1 of Daily national intelligencer (Washington City [D.C.]), October 16, 1827",http://www.loc.gov/resource/sn83026172/1827-10-16/ed-1/?sp=1,False,
buffaloes,chroniclingamerica,1828-09-11,"Image 3 of Phenix gazette (Alexandria [D.C.]), September 11, 1828",http://www.loc.gov/resource/sn85025006/1828-09-11/ed-1/?sp=3,False,
buffaloes,chroniclingamerica,1828-10-14,"Image 3 of The Arkansas gazette (Arkansas Post, Ark. Ter.), October 14, 1828",http://www.loc.gov/resource/sn82016482/1828-10-14/ed-1/?sp=3,True,"of our Creek Indians\nhave been on a buffalo hunt; and after\nan absence of twenty days, returned,\nwith the meat of 24 buffaloes, which\nthey killed. They saw about 600\nbuffaloes, and an immense number of\ndeer, whilst out, and would have kill\ned"
buffaloes,chroniclingamerica,1832-05-22,"Image 2 of Phenix gazette (Alexandria [D.C.]), May 22, 1832",http://www.loc.gov/resource/sn85025006/1832-05-22/ed-1/?sp=2,False,
buffaloes,chroniclingamerica,1820-05-09,"Image 1 of The Portland gazette (Portland, Me.), May 9, 1820",http://www.loc.gov/resource/sn83016083/1820-05-09/ed-1/?sp=1,True," taken the following r.urimit\n\u2022tory of the manner in which the Indians out\ns', it their peaceable neighbors, the buffaloes\nAn Indian co ers himsel wi\u2019h the skin of one\nof these animals, the ears end horns fastened on\nhis own head so a"
buffaloes,chroniclingamerica,1828-09-11,"Image 3 of Daily national intelligencer (Washington City [D.C.]), September 11, 1828",http://www.loc.gov/resource/sn83026172/1828-09-11/ed-1/?sp=3,False,
buffaloes,chroniclingamerica,1827-10-17,"Image 1 of Daily national intelligencer (Washington City [D.C.]), October 17, 1827",http://www.loc.gov/resource/sn83026172/1827-10-17/ed-1/?sp=1,True," last; two of them red\nbuffaloes, one a red' brindle with horns, has some mark\non rhe ear not recollected. One of the buffaloes gives\nmilk. The owner or owners are desired to come fo'\nward, prove property, pay charge's, and take them awav\noct 1"
buffaloes,chroniclingamerica,1835-04-18,"Image 1 of New-Hampshire statesman and state journal (Concord [N.H.]), April 18, 1835",http://www.loc.gov/resource/sn84022931/1835-04-18/ed-1/?sp=1,True,"nd of Pawnees. This caused some little un..\neasiness. The young men who had left the]\nline of march in pursuit of two buffaloes, had\nnot yet rejoined us apprehensions were ex-l\npressed that they might be waylaid and attack-\ned. OQur veteran hun"
buffaloes,chroniclingamerica,1816-07-19,"Image 2 of The Rhode-Island American, and general advertiser (Providence [R.I.]), July 19, 1816",http://www.loc.gov/resource/sn83025442/1816-07-19/ed-1/?sp=2,True,"m Elba, and a process\nof outlaw ry has been sued f their being\nwanton trespassers. They say these hunters\nkill more buffaloes, in one year than would\nsupport both nation* (10,000 souls) for the\nsame period; and that 4000 buffaloes were\nkilled"
buffaloes,chroniclingamerica,1822-07-13,"Image 2 of Daily national intelligencer (Washington City [D.C.]), July 13, 1822",http://www.loc.gov/resource/sn83026172/1822-07-13/ed-1/?sp=2,True,"e rallies rich\nand beautiful, covered with grass, clover, wood, and wild\nfruits, finely watered; abounding in horses, buffaloes,\nantelopes, and the most valuable ot tbe furied animals,\nnot excepting the ermine in a word, presenting all the\nchar"
buffaloes,chroniclingamerica,1833-02-25,"Image 2 of The National Republican and Cincinnati daily mercantile advertiser (Cincinnati, [Ohio]), February 25, 1833",http://www.loc.gov/resource/sn84028759/1833-02-25/ed-1/?sp=2,True," \u201cthe crystal well\u201d but more frequent\nly the muddy stream nr pond from which they\nhud just driven a herd of buffaloes. Another\nof their privations was the want of fuel, unless\nunder that term you will be pleased to include\nthe excremo"
buffaloes,chroniclingamerica,1824-05-17,"Image 2 of Daily national intelligencer (Washington City [D.C.]), May 17, 1824",http://www.loc.gov/resource/sn83026172/1824-05-17/ed-1/?sp=2,True,"ned by rivers a thousand miles in length,\ni there was not one resident human being. All were rov\nj ing, following the buffaloes and other game. To the\nsouth of the Yellow Stone live the Crow Indians, also\nI numerous, powerful,and roving. In this"
buffaloes,chroniclingamerica,1822-03-19,"Image 2 of Edwardsville spectator (Edwardsville, Ill.), March 19, 1822",http://www.loc.gov/resource/sn82015374/1822-03-19/ed-1/?sp=2,True,"teach them their way of worshipping the\nGreat Spirit, and of cultivating the\nground, He said there were a good ma\nny buffaloes in his country, which his\nnation wished to be permitted to hunt a\nwhile longer and after he was dead, and\nthe hulTal"
buffaloes,chroniclingamerica,1835-04-04,"Image 3 of Daily national intelligencer (Washington City [D.C.]), April 4, 1835",http://www.loc.gov/resource/sn83026172/1835-04-04/ed-1/?sp=3,True,"nas the horst men drew near.\nIt was, in fact, one of the rangers who had set off in\nthe morning in pursuit of the two buffaloes. He rode\ninto the camp, with the spoils of the chase hanging round\nbis horse, and followed by his companions all soun"
buffaloes,chroniclingamerica,1830-02-18,"Image 2 of Daily national intelligencer (Washington City [D.C.]), February 18, 1830",http://www.loc.gov/resource/sn83026172/1830-02-18/ed-1/?sp=2,True," the appearance of the Indians, I bad the re\ncall sounded, and they- returned and reported that they\nhad killed three buffaloes.\nThe Indians having disappeared, about 1 or 2 o\u2019clock,\nI directed a party of sixteen men, an officer and a non\n"
exhilerating,chroniclingamerica,1831-06-18,"Image 2 of Alabama state intelligencer (Tuscaloosa, Ala.), June 18, 1831",http://www.loc.gov/resource/sn84021903/1831-06-18/ed-1/?sp=2,False,
exhilerating,chroniclingamerica,1825-07-16,"Image 4 of The ladies' garland (Harpers-Ferry, Va. [W. Va.]), July 16, 1825",http://www.loc.gov/resource/sn85059803/1825-07-16/ed-1/?sp=4,True, the ne\ncessary articles and ingredients for tea\ndrinking. From this repository the tea\npot was replenished with the exhilerating\nherb\u2014an herb which my good mother\n(relieved indispensably necessary to in\nsure her in the continuance of the ex
exhilerating,chroniclingamerica,1813-10-29,"Image 2 of Daily national intelligencer (Washington City [D.C.]), October 29, 1813",http://www.loc.gov/resource/sn83026172/1813-10-29/ed-1/?sp=2,True,"tish flag taken at Erie\""\nis inconceivable several bands of mu\nsic and companies of ladies visited this\nspectacle so exhilerating.\nIt was observed by a lady in the group\nthat a victory, like Perry\u2019s, which\ngave security and repose to 200,000"
exhilerating,chroniclingamerica,1826-01-11,"Image 2 of The telegraph (Warren, R.I.), January 11, 1826",http://www.loc.gov/resource/sn83021517/1826-01-11/ed-1/?sp=2,False,
exhilerating,chroniclingamerica,1821-03-03,"Image 1 of The Arkansas gazette (Arkansas Post, Ark. Ter.), March 3, 1821",http://www.loc.gov/resource/sn82016482/1821-03-03/ed-1/?sp=1,True,"ate, of a Lieut. Cel.\nDon Vicente UauGas, who writes thus t\n1 have just arrived from St, Ana, af\nter seeing the most exhilerating, libeial,\nand incomprehensible interview th3t can\nbe imagined. Yes. my friend, Morillo\nand Bolivar, with various chi"
