path,case,what,basis,source
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Sanctis_Gaetano_de_1870_1907_Storia_dei_Romani__pt2storiadeirom03sancuoft.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item pt2storiadeirom03sancuoft: https://archive.org/details/pt2storiadeirom03sancuoft
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Sass_Henry_1788_1844_1818_A_journey_to_Rome_and_Naples_performed__journeytoromenap00sass.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""A journey to Rome and Naples, performed in 1817;"" (1818): https://archive.org/details/journeytoromenap00sass"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Saussure_Horace_Be_ne_di_1796_Voyages_dans_les_Alpes_pre_ce_de_s_d_un__voyagesdanslesa00horagoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item voyagesdanslesa00horagoog: https://archive.org/details/voyagesdanslesa00horagoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Scheffel_P_H_1908_Verkehrsgeschichte_der_Alpen__verkehrsgeschic00schegoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item verkehrsgeschic00schegoog: https://archive.org/details/verkehrsgeschic00schegoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Scheffel_Paul_Hugo_1908_Verkehrsgeschichte_der_Alpen__verkehrsgeschich01scheuoft.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item verkehrsgeschich01scheuoft: https://archive.org/details/verkehrsgeschich01scheuoft
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Scheuermeier_Paul_1888_1920_Einige_Bezeichnungen_f_r_den_Begriff_H_h__einigebezeichnu00sche.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Einige Bezeichnungen für den Begriff Höhle in den romanischen Alphendialekten (Balma, spel"" (1920): https://archive.org/details/einigebezeichnu00sche"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Scheuermeier_Paul_1888_1920_Einige_Bezeichnungen_f_r_den_Begriff_H_h__einigebezeichnun00sche.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Einige Bezeichnungen für den Begriff Höhle in den romanischen Alphendialekten (Balma, spel"" (1920): https://archive.org/details/einigebezeichnun00sche"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Schmidt_Aurel_1935_1990_Die_Alpen_schleichende_Zersto_rung_ein__diealpenschleich0000schm.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Die Alpen : schleichende Zerstörung eines Mythos"" (1990): https://archive.org/details/diealpenschleich0000schm"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Schweizer_Alpen_Club_1864_Jahrbuch_des_Schweizer_Alpen_Club__jahrbuchdesschw03alpegoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item jahrbuchdesschw03alpegoog: https://archive.org/details/jahrbuchdesschw03alpegoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Schweizer_Alpen_Club_1864_Jahrbuch_des_Schweizer_Alpen_Club__jahrbuchdesschw05alpegoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item jahrbuchdesschw05alpegoog: https://archive.org/details/jahrbuchdesschw05alpegoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Schweizer_Alpen_Club_1864_Jahrbuch_des_Schweizer_Alpen_Club__jahrbuchdesschw12alpegoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item jahrbuchdesschw12alpegoog: https://archive.org/details/jahrbuchdesschw12alpegoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Schweizer_Alpen_Club_1884_Jahrbuch_des_Schweizer_Alpen_Club__jahrbuchdesschw01alpegoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item jahrbuchdesschw01alpegoog: https://archive.org/details/jahrbuchdesschw01alpegoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Schweizer_Alpen_Club_Jahrbuch__jahrbuch49schwuoft.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item jahrbuch49schwuoft: https://archive.org/details/jahrbuch49schwuoft
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Scola_Paul_1995_Visitor_s_guide_France_Alps_Jura__visitorsguidefra0000scol.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Visitor's guide : France: Alps & Jura"" (1995): https://archive.org/details/visitorsguidefra0000scol"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Scola_Paul_2007_French_Alps_Jura__frenchalpsjura0000scol.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""French Alps & Jura"" (2007): https://archive.org/details/frenchalpsjura0000scol"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Scullard_H_H_Howard_H_1951_Roman_politics_220_150_B_C__romanpolitics2200000scul.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Roman politics, 220-150 B.C"" (1951): https://archive.org/details/romanpolitics2200000scul"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Scullard_H_H_Howard_H_1980_A_history_of_the_Roman_world_753_146_B__historyofromanwo0000scul_r3d6.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""A history of the Roman world from 753 to 146 B.C."" (1961): https://archive.org/details/historyofromanwo0000scul"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Scullard_H_H_Howard_H_2003_A_history_of_the_Roman_world_753_to_14__historyofromanwo0000scul_v3m5.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""A history of the Roman world from 753 to 146 B.C."" (1961): https://archive.org/details/historyofromanwo0000scul"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Scullard_H_H_Howard_H_A_history_of_the_Roman_world_from_753_to__historyofromanwo0000scul.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""A history of the Roman world from 753 to 146 B.C."" (1961): https://archive.org/details/historyofromanwo0000scul"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Serge_Lancel_1998_Hannibal__hannibal00lanc.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Hannibal"" (1998): https://archive.org/details/hannibal00lanc"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Serge_Lancel_Antonia_Ne_Carthage_A_History__bwb_S0-BDD-076.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item bwb_S0-BDD-076: https://archive.org/details/bwb_S0-BDD-076
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Serre_Patrick_1985_Refuges_des_Alpes_de_Nice_au_Le_man__refugesdesalpesd0000serr.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Refuges des Alpes : de Nice au Léman"" (1985): https://archive.org/details/refugesdesalpesd0000serr"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Shoumatoff_Nicholas_2001_The_Alps_Europe_s_mountain_heart__alpseuropesmount0000shou.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The Alps : Europe's mountain heart"" (2001): https://archive.org/details/alpseuropesmount0000shou"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Shuckburgh_Evelyn_S_Ev_1894_A_history_of_Rome_to_the_battle_of_Actiu__ahistoryrometob00shucgoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item ahistoryrometob00shucgoog: https://archive.org/details/ahistoryrometob00shucgoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Shuckburgh_Evelyn_Shirle_1896_A_history_of_Rome_to_the_battle_of_Actiu__historyofrometob00shucuoft.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item historyofrometob00shucuoft: https://archive.org/details/historyofrometob00shucuoft
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Sicard_Martial_1905_Les_officiers_g_n_raux_bas_alpins_de_ter__lesofficiersgn02sica.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Les officiers généraux bas-alpins de terre et de mer depuis l'année 1700 jusqu'à nos jours"" (1905): https://archive.org/details/lesofficiersgn02sica"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Sidebottom_Harry_author_2013_The_Amber_Road_a_Warrior_of_Rome_novel__amberroadwarrior0000side.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The Amber Road : a Warrior of Rome novel"" (2013): https://archive.org/details/amberroadwarrior0000side"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Siegner_Otto_1970_The_Alps__alps00sieg.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The Alps"" (1970): https://archive.org/details/alps00sieg"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Silius_Italicus_Tiberius_1890_Punica__punica0000sili.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Punica"" (1890): https://archive.org/details/punica0000sili"
